,data_url,labels
0,./Fatigue Detection/open_eye\s0012_07660_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0014_00792_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00599_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00246_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0021_00234_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03401_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_04660_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0013_00286_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0003_00592_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01389_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00067_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0017_00130_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_01501_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_04094_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0029_00064_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_03166_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0001_02473_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_00081_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_04989_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00028_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0005_00617_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0028_00043_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00224_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01473_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0009_00152_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0028_00133_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_01213_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_08604_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00393_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0015_00216_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01909_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_07148_0_0_1_2_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0014_06872_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0024_00348_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_04303_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00604_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05464_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_08348_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0019_03293_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0017_00127_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_03393_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_06145_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_02244_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_00844_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0028_00572_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_05649_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0016_01416_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02830_0_1_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00082_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00963_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02747_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_00675_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0023_00467_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03885_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01848_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01650_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01403_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_01948_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0006_00871_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_07915_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00305_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0026_00618_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_01916_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02520_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0009_00273_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01920_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03653_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0009_00365_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_08148_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/closed_eye\s0012_02662_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00500_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03631_0_1_0_2_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01490_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03513_0_1_1_1_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_08316_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/closed_eye\s0016_00294_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00447_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_08544_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00414_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_04085_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02828_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03169_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00266_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_05691_0_0_1_0_0_03.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00704_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_04556_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0029_00012_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03266_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0015_00294_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03003_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_04721_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03138_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_01417_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0003_00233_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05121_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0004_00614_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_00345_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00310_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00272_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0003_00293_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01803_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05035_0_0_1_1_1_03.png,1.0
0,./Fatigue Detection/closed_eye\s0014_00333_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03702_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_05855_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0025_01465_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_05985_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0028_00457_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_05521_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_01563_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_04297_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0010_00250_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_00325_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_05095_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00437_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02829_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0007_00374_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01314_0_0_0_2_1_03.png,0.0
0,./Fatigue Detection/closed_eye\s0014_00701_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_01248_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01992_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05453_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0011_01648_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0008_00696_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_01298_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00873_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_00283_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01120_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02039_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02597_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_04823_0_0_1_0_0_03.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03760_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00861_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0024_00216_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_04025_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00489_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00919_1_0_0_1_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_04042_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_02015_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02807_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0024_00635_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00485_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05501_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_01847_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_03715_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_06734_0_1_1_2_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00298_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02781_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_07653_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0019_03968_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_07436_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00768_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_06352_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00187_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0009_00207_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00365_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_04176_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_06862_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00681_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_03399_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00929_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0025_00589_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00817_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00535_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_03520_0_1_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0028_00405_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_03682_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07140_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0025_01326_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_06143_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_00105_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_06611_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_03168_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00154_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0027_00522_0_1_1_2_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_03107_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01602_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_03128_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_04452_0_0_1_0_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0013_03249_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0029_00214_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0016_01680_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0020_00263_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0006_00977_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_07275_0_0_1_2_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0014_06699_0_1_1_2_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_08029_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0014_02799_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_05794_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0021_00889_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_07822_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00522_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0017_01460_1_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_08288_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/open_eye\s0019_05925_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0029_00080_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_05319_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01550_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_05668_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0021_00257_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00327_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_06292_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_03343_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0017_00079_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07412_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_05033_0_0_1_0_0_03.png,1.0
0,./Fatigue Detection/open_eye\s0001_02546_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0029_00332_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0016_00215_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_08510_0_0_1_1_1_02.png,1.0
0,./Fatigue Detection/closed_eye\s0001_01379_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_00428_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_02575_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_01050_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_08204_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0012_01875_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_00510_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00344_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_01785_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_01067_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00745_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_06032_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00772_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02381_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0010_00081_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00809_1_0_0_1_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_06564_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_02666_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_01036_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0005_00253_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_08597_0_0_1_0_0_02.png,1.0
0,./Fatigue Detection/open_eye\s0026_00722_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0029_01186_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00807_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0018_04217_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_07858_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/open_eye\s0014_05305_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_02292_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03012_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0017_01328_1_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0015_01078_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0015_01111_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0026_01035_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0013_03444_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0016_01603_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_03057_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0014_08636_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0021_00042_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_00260_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_03059_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0024_00677_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_01913_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_00841_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02726_0_1_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_00100_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01326_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05288_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0021_00365_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0027_00140_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0016_00472_1_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_04153_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07672_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/open_eye\s0014_05180_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0004_00414_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_06261_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0004_00575_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0008_00294_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00652_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07047_0_0_1_1_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0012_00362_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07657_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/open_eye\s0029_01200_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0005_00089_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00856_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0020_00681_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0024_00658_0_1_1_1_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_00501_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0003_00103_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0001_02217_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0019_03175_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0002_00872_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_01624_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0008_00179_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02603_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0019_04059_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/open_eye\s0027_00601_0_1_1_2_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0029_00083_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_05042_0_0_1_2_1_03.png,1.0
0,./Fatigue Detection/open_eye\s0025_01077_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0017_00315_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0003_00514_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00085_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0022_00250_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/open_eye\s0012_08354_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0016_00724_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0008_00155_0_1_0_1_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0014_08689_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_01248_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00531_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0003_00336_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_00724_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00916_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02705_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_00169_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_00429_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00426_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0016_00727_1_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0002_00765_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0013_03387_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0014_02171_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_03752_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_02434_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0028_00052_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0019_02300_0_0_0_0_1_01.png,0.0
0,./Fatigue Detection/closed_eye\s0011_00020_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_00360_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0012_07772_0_0_1_1_0_02.png,1.0
0,./Fatigue Detection/closed_eye\s0012_04208_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0012_02094_0_1_0_2_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0027_00377_0_0_1_0_0_01.png,1.0
0,./Fatigue Detection/closed_eye\s0003_00494_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0004_00297_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0014_02607_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/open_eye\s0029_01222_0_0_1_0_1_01.png,1.0
0,./Fatigue Detection/closed_eye\s0001_01692_0_1_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0019_01598_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0001_00493_0_0_0_0_0_01.png,0.0
0,./Fatigue Detection/closed_eye\s0007_00240_0_0_0_0_1_01.png,0.0
